767,3,,
KSL,Tem,Hum,R
0.123,14.9,69.4,0.129
0.109,15,69.9,0.133
0.102,14.8,70.9,0.129
0.103,14.8,74.2,0.119
0.106,14.6,74.8,0.116
0.096,14.3,75.1,0.112
0.112,14.8,83.9,0.208
0.081,14.8,82.9,0.07
0.051,14.5,82.2,0.117
0.057,14.6,80.7,0.174
0.055,14.6,78.2,0.203
0.05,14.7,77.5,0.134
0.05,14.4,76.3,0.108
0.051,13.6,76.2,0.347
0.053,13.6,75.1,0.102
0.054,13.5,76.3,0.075
0.056,13.6,75.9,0.095
0.061,13.2,74.9,0.071
0.07,13.1,79.3,0.074
0.074,13.4,76.7,0.07
0.077,13.8,74.1,0.085
0.088,14.2,73.6,0.101
0.089,14.2,73.5,0.101
0.096,14.5,71.7,0.11
0.101,14.3,71.6,0.115
0.106,14.4,71.3,0.111
0.115,14.4,70.2,0.117
0.12,14.4,71.2,0.112
0.13,14.1,71.2,0.104
0.133,14,72.8,0.103
0.0651,30.2,52.9,0.1587
0.0621,29.5,53.7,0.1428
0.0606,30.1,52.7,0.1325
0.0613,30.4,52,0.1529
0.0596,30.6,51.1,0.131
0.0589,31,51.1,0.1262
0.0614,31,51.5,0.1344
0.0606,30.2,54.6,0.1572
0.0638,30.2,55,0.1425
0.0638,30.7,53.6,0.137
0.0664,30.8,53.9,0.1279
0.0627,30.9,52.8,0.1252
0.0664,29.7,55.5,0.1238
0.0677,29.9,53.7,0.1298
0.065,30,55.2,0.1298
0.0745,30.8,54,0.1437
0.0647,29.2,57.6,0.1433
0.0621,28.5,59.7,0.1161
0.0676,24.2,60,0.1322
0.0624,28.7,60.5,0.1135
0.0634,28.6,61.9,0.1113
0.0664,27.5,65.5,0.1106
0.063,27.3,66.6,0.096
0.0668,26.8,69.2,0.0978
0.0712,26.7,70.4,0.1011
0.0736,26.5,72,0.0813
0.076,26.1,73.5,0.0897
0.0784,26.2,73.5,0.1383
0.0845,26.2,73.3,0.1077
0.0827,25.6,74.1,0.0879
0.1021,25.9,75.1,0.1194
0.1061,25.8,74.9,0.095
0.0987,25.6,74.8,0.1061
0.0744,25.7,73,0.0725
0.0644,25.6,72.3,0.0754
0.0633,25,73.2,0.0978
0.0597,25.1,72.7,0.07
0.0541,24.8,72.5,0.0714
0.0445,24.5,71.9,0.0532
0.045,24.6,71,0.0538
0.0468,24.4,71.1,0.0559
0.0438,24.4,70.7,0.0495
0.0462,24.4,70.6,0.0761
0.0468,24.3,71.2,0.0658
0.0499,24.2,71.3,0.0804
0.0519,24.3,71.7,0.0755
0.0697,24.3,71.5,0.0748
0.0567,24.4,71.8,0.0921
0.0624,24.4,72.4,0.0795
0.0662,24.7,72,0.1156
0.0644,25.1,70.8,0.1058
0.0652,26.1,66.9,0.1281
0.0593,27.1,63.2,0.1065
0.0516,27.5,60.2,0.1034
0.0442,27.5,57.9,0.0962
0.0455,27,56.8,0.0993
0.046,27.7,56.1,0.1056
0.0426,27.9,54.5,0.0946
0.0474,28.4,54,0.1263
0.048,28.6,53.8,0.1216
0.0454,28.9,51.9,0.0948
0.0448,28.8,51.6,0.0986
0.0431,28.9,51.4,0.096
0.0436,29.1,51.3,0.0872
0.0514,29.6,51.2,0.0942
0.0573,29.6,52,0.1212
0.0545,30.2,52.9,0.1187
0.0539,29,55.4,0.1128
0.0577,29.4,53.6,0.1219
0.0514,29.7,50.8,0.1293
0.0506,29.3,50.8,0.1306
0.0484,30.2,49.8,0.1239
0.0592,26.9,56.8,0.102
0.0618,27.6,55,0.1054
0.0663,28.2,53.5,0.0915
0.0597,28.3,51.8,0.0809
0.0404,29.4,46,0.079
0.0454,29,49.1,0.0826
0.0483,29.3,48.5,0.0973
0.0456,28.9,48.1,0.0881
0.0554,28,54.5,0.0914
0.0618,28.6,54.7,0.0937
0.0589,28.2,54.1,0.108
0.0624,27.9,56.2,0.1049
0.0638,28.2,52.8,0.1004
0.0648,28.4,49.1,0.1167
0.0697,27.2,58.6,0.1013
0.0851,26,64.3,0.0874
0.0955,25.7,67.7,0.1442
0.1052,25.3,71.2,0.1538
0.1281,24.6,74.9,0.1187
0.1371,24.3,75.9,0.1308
0.1671,24,76.3,0.1806
0.1879,23.7,78.8,0.1631
0.1634,23.8,79.2,0.1264
0.1365,22.7,80.8,0.1308
0.1791,23,82.1,0.1329
0.1733,23.2,81.9,0.1408
0.1634,23.7,78.8,0.1441
0.1763,23.2,80.1,0.0933
0.1625,22.7,82.1,0.1147
0.1647,22.7,81.5,0.0942
0.1715,22.6,82.4,0.0768
0.1684,22.9,82.4,0.0882
0.1758,22.7,82.8,0.0849
0.1792,22.4,83.6,0.0944
0.1759,22.5,82.4,0.0786
0.1823,22.9,82.2,0.1192
0.1934,22.5,82.9,0.0991
0.1948,22.9,82.5,0.1506
0.1867,23.3,81.8,0.1408
0.1965,23.4,81.9,0.1378
0.1943,23.5,81.9,0.1423
0.1585,24.1,79.1,0.1147
0.1499,24,80.5,0.1295
0.1836,24.2,83.4,0.1728
0.1719,24.5,81.7,0.1822
0.1377,24.9,77.6,0.1442
0.1393,25.2,78.2,0.1272
0.1566,25.4,77.4,0.1462
0.1541,25.4,77.8,0.1415
0.1432,25,80.7,0.0919
0.1622,25,81,0.145
0.176,25.2,81.9,0.1218
0.1985,25,85,0.0955
0.2282,24.8,89.9,0.0739
0.2371,24.9,90,0.0878
0.2428,24.7,90.3,0.0896
0.2364,24.5,93.4,0.0653
0.2053,24.2,92.3,0.0576
0.1814,24,88.6,0.0636
0.143,23.7,90.6,0.0604
0.1098,23.2,86.6,0.046
0.0944,23.3,89,0.0565
0.1097,22.7,89.5,0.0592
0.1197,22.7,91.3,0.12
0.0887,22.3,86.3,0.0604
0.0551,21.5,81,0.0469
0.0511,21.2,86.6,0.0646
0.061,20.5,96.1,0.0334
0.0733,20.2,98.3,0.0375
0.0971,20.2,99.4,0.032
0.1052,20.7,99.5,0.0294
0.0965,20.6,97.5,0.0273
0.0992,20.3,99.7,0.0245
0.09,20.1,97.5,0.027
0.0731,19.7,98.7,0.0304
0.0619,19.8,94.9,0.0142
0.0577,20,91.1,0.0182
0.0417,19.6,89.3,0.0188
0.0339,19.8,88.3,0.0218
0.0326,19.3,90.5,0.0198
0.0356,19.4,91.7,0.0183
0.0413,19.3,93.1,0.0183
0.0409,19.8,90.7,0.0375
0.0401,20,90.5,0.0387
0.0385,19.8,92.3,0.0257
0.0448,20.3,93,0.0628
0.057,20.4,92.3,0.0962
0.0575,20.7,90,0.1291
0.0526,21,89.1,0.1122
0.0507,21.3,87.5,0.1327
0.0457,21.5,87.3,0.1525
0.0497,21.7,87.4,0.1034
0.0502,21.2,93.1,0.095
0.0557,21,99,0.0453
0.0602,21.1,99.9,0.0385
0.0629,21,99.8,0.0342
0.0511,22.1,94.4,0.0331
0.0401,22.6,88.2,0.0489
0.0476,22.7,85.2,0.0915
0.0589,23.3,83.9,0.1261
0.064,22.7,86.7,0.0926
0.0667,23.5,85.3,0.114
0.0695,24.4,79.8,0.0977
0.0593,24.8,75.7,0.0863
0.0513,25.2,71.3,0.0887
0.0501,25,71.2,0.1137
0.0484,24.6,35.2,0.091
0.0416,25.2,67.9,0.0779
0.0421,25.6,60.2,0.1018
0.0414,25.7,58.7,0.086
0.042,25.7,67.3,0.0853
0.0443,23.9,70.2,0.0965
0.0491,23.6,73.7,0.0975
0.0564,23.3,76.2,0.1318
0.0645,23.1,78.1,0.1099
0.0818,22.9,80,0.1631
0.1046,23,80.4,0.1459
0.1264,22.6,81.8,0.1462
0.1341,22.6,82.2,0.2158
0.1281,22.5,83.1,0.1092
0.1235,22.2,84.8,0.1612
0.1222,12,86.6,0.0953
0.1288,21.6,87.8,0.1129
0.1156,21.9,88.4,0.0755
0.1104,21.9,88.6,0.0888
0.093,21.9,87.9,0.0538
0.0848,22.2,87.7,0.0498
0.0894,22,88.5,0.0664
0.0867,22.1,88.1,0.0507
0.0783,22.3,88.6,0.0405
0.0776,21.2,88,0.0579
0.0862,22.3,88.4,0.0462
0.0947,22.3,89.1,0.0732
0.1029,22.4,89.8,0.0638
0.1123,22.5,89.9,0.1083
0.1054,22.9,89.1,0.0924
0.1031,23,89.2,0.0685
0.1105,23.1,90.3,0.0811
0.109,23.5,89.4,0.1036
0.1417,24,87.9,0.116
0.1481,24.2,87.5,0.105
0.1461,25,84.1,0.1106
0.1382,25.5,81.8,0.1096
0.1248,26.3,79.2,0.1009
0.1116,26.8,75.5,0.0872
0.1039,27.1,77.6,0.0847
0.11,26.3,81.2,0.1556
0.106,26.3,82.9,0.1291
0.1211,25.8,85.3,0.1417
0.1418,25.1,88.7,0.0932
0.1733,25.4,88.3,0.1113
0.192,24.6,91.3,0.1378
0.0472,35.4,51.3,0.1457
0.0495,35.7,51.3,0.1113
0.0524,35.7,50.9,0.1239
0.0512,36.1,49.4,0.1538
0.0444,36.1,49.2,0.1167
0.0466,36.1,49.9,0.1164
0.0465,36.4,49.5,0.1077
0.0491,36.9,49,0.1338
0.0429,36.8,48.2,0.1203
0.0445,36.5,48.8,0.0919
0.0507,36.5,50.2,0.1128
0.0525,36.2,50.5,0.1311
0.0526,36.5,50.6,0.1273
0.0568,36.3,51.6,0.1335
0.0641,36.1,52,0.1412
0.0621,35.7,52.6,0.1424
0.0679,35.4,53.9,0.1451
0.0736,34.6,57.5,0.1705
0.0788,33.6,61.6,0.1856
0.0953,32.7,65.7,0.1905
0.0999,32.6,67,0.1588
0.1041,32.6,67.7,0.1387
0.1091,32,69.9,0.1547
0.1168,32,71.2,0.1781
0.121,31.6,73,0.1719
0.1301,31.3,74.2,0.1317
0.1483,31.1,74.6,0.1635
0.1457,31.1,74.4,0.143
0.1327,31.2,73.1,0.1331
0.1127,31.4,71.3,0.1221
0.1036,31.5,70.4,0.1158
0.1028,31.3,70.2,0.1061
0.0997,31,71.1,0.1
0.0883,31,70.8,0.1005
0.0836,30.7,71.1,0.0978
0.0822,30.7,71.1,0.0844
0.0888,30.6,70.9,0.1381
0.0794,30.8,69.4,0.1318
0.0718,30.9,68.6,0.111
0.0777,31.3,67.7,0.1399
0.0802,31.7,66.4,0.1261
0.0762,32.2,64.3,0.1282
0.0688,32.5,62.7,0.1297
0.0716,32.6,62.8,0.123
0.0729,32.8,61.4,0.1921
0.0761,33.5,60,0.1628
0.0753,33.9,57.7,0.1604
0.0665,34.6,56.1,0.1408
0.0688,34.7,56,0.1698
0.0551,34.8,53.9,0.1401
0.0553,34.4,54.3,0.1317
0.0576,34.5,53.9,0.1282
0.0459,34.1,52.8,0.1205
0.0486,34.4,53.2,0.1117
0.0591,34.7,54.2,0.1264
0.0586,34.5,55.5,0.1236
0.0623,34.1,56.4,0.1311
0.0673,34,57,0.1459
0.0653,33.5,58.5,0.1567
0.0786,31.9,64.4,0.1757
0.0864,31.2,68.6,0.1633
0.0497,30.1,70.3,0.109
0.0498,29,75.2,0.0959
0.0582,28.9,75.7,0.1095
0.056,29.4,72.9,0.1192
0.0531,29,72.7,0.0971
0.0582,28.9,72.5,0.1112
0.0471,28.9,70.8,0.1045
0.0442,28.9,69.7,0.0885
0.0524,29.2,71.3,0.1058
0.0612,28.1,77.3,0.1124
0.0634,27.8,78.1,0.0815
0.081,28,79.1,0.095
0.0988,27.5,81.7,0.0761
0.113,27.3,82.6,0.0847
0.123,27.2,84.5,0.0635
0.1175,27.4,84.5,0.0493
0.1309,27.2,85.6,0.0615
0.1609,27.3,84.8,0.0653
0.1877,27.3,85.4,0.0719
0.2166,27.2,85.9,0.0671
0.232,27.1,87.2,0.0809
0.2336,27,86.8,0.0815
0.2553,27,87.4,0.0847
0.2818,27,87.2,0.1032
0.2847,27.3,85.7,0.1126
0.3104,27.4,86.4,0.2457
0.3028,27.8,84.2,0.1748
0.2617,28,83.9,0.1817
0.3073,28,84.3,0.1673
0.3058,28.8,81.4,0.1913
0.2896,29.3,79.6,0.2079
0.2826,29.4,78.4,0.2119
0.2661,29.6,76.9,0.1989
0.2557,30.1,74.6,0.1845
0.2356,30.3,74.8,0.1876
0.2387,30.5,71.6,0.193
0.2297,30.7,71.4,0.1853
0.1829,30.5,71.5,0.1459
0.1489,30.4,70.8,0.15
0.1185,30.6,69.3,0.1318
0.1078,30.9,68.1,0.1505
0.0982,31.2,66.2,0.1376
0.0798,30.9,67.3,0.1234
0.0528,31.1,66.4,0.0964
0.0504,31.2,65.7,0.0896
0.0478,31.5,65,0.1018
0.0389,29.6,70.5,0.1031
0.0445,29.3,73.7,0.1058
0.0498,28.2,74.7,0.1086
0.0547,28.2,76.2,0.1041
0.0681,27.7,78,0.1464
0.068,27.6,77.7,0.1151
0.0494,27.6,77.3,0.1079
0.0515,27.4,78.5,0.1218
0.0522,27.4,79.7,0.1036
0.0502,27.2,80.4,0.1027
0.0537,27.3,80.5,0.0937
0.061,27.2,80.3,0.0867
0.0673,27.4,80.3,0.1286
0.0679,27.5,79.8,0.0829
0.0747,27.3,80.7,0.0815
0.0739,26.9,82.5,0.0692
0.0798,26.8,83,0.0647
0.0776,27,82.6,0.0689
0.0706,27.1,81.8,0.0617
0.0613,27.1,80.9,0.0721
0.0513,27.1,79.8,0.0685
0.054,27.2,78.9,0.0978
0.0491,27.2,78.6,0.0854
0.0532,27.5,77.5,0.1097
0.0507,27.8,76.5,0.0948
0.0555,28.1,75.9,0.1
0.0686,28.3,76,0.1144
0.0793,27.9,77.9,0.1151
0.0879,28,78.5,0.1079
0.1146,28.4,79.7,0.0897
0.1671,28,83.6,0.0923
0.1774,28.2,83,0.1331
0.0979,26.9,84.7,0.0725
0.0814,26.2,86.8,0.0482
0.0826,25.6,87.7,0.0487
0.104,25.8,87.7,0.0579
0.1137,26.3,87.1,0.0678
0.0437,27.3,79.8,0.0896
0.0637,28.2,78.8,0.1772
0.0493,28.1,73.1,0.171
0.0746,28.3,78.7,0.1547
0.0918,28.1,79.2,0.1448
0.0931,27.8,81,0.1419
0.1052,27.8,81.9,0.1662
0.1194,27.9,82.8,0.1915
0.1145,27.6,85.2,0.1358
0.0889,27.8,85,0.1469
0.0739,27.7,84.4,0.114
0.0628,27.6,84.5,0.1052
0.0473,27.6,83.8,0.0723
0.0438,27.4,83.5,0.0719
0.0462,27.2,85.5,0.052
0.0481,27.2,85.4,0.0558
0.0425,27.1,84.5,0.0531
0.0444,27.1,84.4,0.055
0.0427,27.3,83.6,0.0523
0.0476,26.9,85.9,0.0342
0.0493,26.5,88.5,0.0312
0.0504,26.7,88.2,0.0362
0.0506,26.5,88.3,0.0335
0.0573,26.6,87.7,0.0368
0.0604,26.3,88.5,0.0333
0.0542,26.2,86.8,0.0299
0.0457,25.9,85.6,0.0284
0.0486,25.3,88,0.0317
0.0603,25.5,89.7,0.0299
0.0777,25.7,89.8,0.0683
0.08,25.7,90.6,0.0477
0.0954,26.1,90.3,0.0532
0.104,26.6,89,0.0619
0.1031,26.5,89.8,0.0532
0.1052,26.7,88.5,0.0498
0.0957,26.9,87.1,0.0797
0.0855,26.7,85.2,0.0781
0.0795,27.2,85.2,0.0594
0.0921,27.6,84.4,0.0559
0.0911,28,84.8,0.0552
0.0663,28.6,82.7,0.0626
0.0616,28.9,81.4,0.0781
0.0642,29,80.3,0.1014
0.0626,29.4,79.3,0.1018
0.07,29.5,77.4,0.1374
0.0727,29.5,77.3,0.1223
0.0647,29.2,78.1,0.1169
0.0605,27.3,55.9,0.104
0.063,28.2,52.6,0.086
0.0429,29.2,47.6,0.081
0.0469,29.1,48.3,0.093
0.0586,28.3,54.6,0.093
0.0606,28.1,55.1,0.106
0.0643,28.3,51,0.109
0.0774,26.6,61.4,0.094
0.1003,25.5,69.4,0.149
0.1326,24.5,75.4,0.125
0.1775,23.9,77.6,0.172
0.15,23.2,80,0.129
0.1762,23.1,82,0.137
0.1698,23.4,79.5,0.119
0.1636,22.7,81.8,0.104
0.17,22.7,82.4,0.083
0.1775,22.5,83.2,0.09
0.1791,22.7,82.3,0.099
0.1941,22.7,82.7,0.125
0.1916,23.3,81.8,0.139
0.1764,23.8,80.5,0.129
0.1667,24.1,81.9,0.151
0.1548,24.7,79.7,0.163
0.148,25.3,77.8,0.137
0.1486,25.2,79.2,0.117
0.1691,25.1,81.5,0.133
0.2134,24.9,87.4,0.085
0.24,24.8,90.2,0.089
0.2209,24.3,92.9,0.061
0.1622,23.8,89.6,0.062
0.1021,23.2,87.8,0.051
0.1147,22.7,90.4,0.09
0.0719,21.9,83.6,0.054
0.0561,20.8,91.4,0.049
0.0852,20.2,98.9,0.035
0.1008,20.6,98.5,0.028
0.0946,20.2,98.6,0.026
0.0675,19.7,96.8,0.022
0.0497,19.8,90.2,0.018
0.0333,19.5,89.4,0.021
0.0384,19.3,92.4,0.018
0.0405,19.9,90.6,0.038
0.0416,20,92.6,0.044
0.0572,20.5,91.1,0.113
0.0517,21.2,88.3,0.122
0.0477,21.6,87.4,0.128
0.0529,21.1,96,0.07
0.0616,21,99.8,0.036
0.0456,22.3,91.3,0.041
0.0532,23,84.5,0.109
0.0653,23.1,86,0.103
0.0644,24.6,77.8,0.092
0.0507,25.1,71.2,0.101
0.045,24.9,51.5,0.084
0.0418,25.6,59.4,0.094
0.0431,24.8,68.7,0.091
0.0528,23.4,74.9,0.115
0.0731,23,79,0.137
0.1155,22.8,81.1,0.146
0.1311,22.5,82.6,0.163
0.1228,17.1,85.7,0.128
0.1222,21.7,88.1,0.094
0.1017,21.9,88.3,0.071
0.0871,22.1,88.1,0.058
0.0825,22.2,88.3,0.046
0.0819,21.7,88.2,0.052
0.0988,22.4,89.4,0.069
0.1088,22.7,89.5,0.1
0.1068,23.1,89.7,0.075
0.1253,23.7,88.7,0.11
0.1471,24.6,85.8,0.108
0.1315,25.9,80.5,0.105
0.1078,26.9,76.5,0.086
0.108,26.3,82.1,0.142
0.1315,25.5,87,0.117
0.1826,25,89.8,0.125
0.0483,35.5,51.3,0.128
0.0518,35.9,50.1,0.139
0.0455,36.1,49.5,0.117
0.0478,36.6,49.2,0.121
0.0437,36.6,48.5,0.106
0.0516,36.3,50.4,0.122
0.0547,36.4,51.1,0.13
0.0631,35.9,52.3,0.142
0.0707,35,55.7,0.158
0.087,33.1,63.6,0.188
0.102,32.6,67.4,0.149
0.113,32,70.5,0.166
0.1256,31.4,73.6,0.152
0.147,31.1,74.5,0.153
0.1227,31.3,72.2,0.128
0.1032,31.4,70.3,0.111
0.094,31,70.9,0.1
0.0829,30.7,71.1,0.091
0.0841,30.7,70.1,0.135
0.0747,31.1,68.1,0.125
0.0782,31.9,65.3,0.127
0.0702,32.6,62.8,0.126
0.0745,33.2,60.7,0.177
0.0709,34.2,56.9,0.151
0.0619,34.7,54.9,0.155
0.0564,34.5,54.1,0.13
0.0472,34.2,53,0.116
0.0588,34.6,54.8,0.125
0.0648,34,56.7,0.138
0.0719,32.7,61.5,0.166
0.0681,30.6,69.4,0.136
0.054,28.9,75.4,0.103
0.0545,29.2,72.8,0.108
0.0526,28.9,71.6,0.108
0.0483,29,70.5,0.097
0.0623,28,77.7,0.097
0.0899,27.7,80.4,0.086
0.118,27.2,83.5,0.074
0.1242,27.3,85,0.055
0.1743,27.3,85.1,0.069
0.2243,27.1,86.5,0.074
0.2445,27,87.1,0.083
0.2832,27.1,86.4,0.108
0.3066,27.6,85.3,0.21
0.2845,28,84.1,0.174
0.2977,29,80.5,0.2
0.2744,29.5,77.7,0.205
0.2457,30.2,74.7,0.186
0.2342,30.6,71.5,0.189
0.1659,30.4,71.1,0.148
0.1132,30.7,68.7,0.141
0.089,31.1,66.7,0.13
0.052,31.1,66,0.093
0.048,31.5,65,0.102
0.043,30.5,67.7,0.102
0.047,28.7,74.2,0.107
0.0614,27.9,77.1,0.125
0.0587,27.6,77.5,0.112
0.0518,27.4,79.1,0.113
0.0519,27.2,80.4,0.098
0.0642,27.3,80.3,0.108
0.0713,27.4,80.2,0.082
0.0769,26.9,82.7,0.067
0.0741,27,82.2,0.065
0.0563,27.1,80.3,0.07
0.0516,27.2,78.7,0.092
0.052,27.7,77,0.102
0.0621,28.2,75.9,0.107
0.0836,27.9,78.2,0.112
0.1409,28.2,81.6,0.091
0.1377,27.5,83.8,0.103
0.082,25.9,87.2,0.048
0.1088,26,87.4,0.063
0.0437,27.3,79.8,0.09
0.0565,28.1,76,0.174
0.0832,28.2,78.9,0.15
0.0991,27.8,81.4,0.154
0.117,27.7,84,0.164
0.0814,27.7,84.7,0.13
0.0551,27.6,84.1,0.089
0.045,27.3,84.5,0.062
0.0453,27.1,84.9,0.054
0.0436,27.2,84,0.054
0.0485,26.7,87.2,0.033
0.0505,26.6,88.2,0.035
0.0589,26.5,88.1,0.035
0.05,26.1,86.2,0.029
0.0544,25.4,88.8,0.031
0.0788,25.7,90.2,0.058
0.0997,26.3,89.7,0.058
0.1042,26.6,89.2,0.052
0.0906,26.8,86.2,0.079
0.0858,27.4,84.8,0.058
0.0787,28.3,83.7,0.059
0.0629,28.9,80.8,0.09
0.0663,29.4,78.3,0.12
0.0687,29.3,77.7,0.12
